                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.0111,                 1.2473,                  1.367,                  1.113,                 1.4523,                 1.3888,                0.75111,                0.67613,                0.75055,                0.54828,                0.97574,                0.95144,                 1.3111,                 1.0395,                  1.067,                  1.332,              0.0080596,              0.0080596,              0.0080596
                    101,                 1.0158,                 1.2543,                 1.3694,                 1.1139,                 1.4634,                 1.3857,                0.75293,                 0.6752,                0.75037,                0.54844,                0.97525,                0.95003,                 1.3104,                 1.0395,                 1.0637,                 1.3316,              0.0080398,              0.0080398,              0.0080398
                    102,                 1.0063,                 1.2472,                 1.3635,                 1.1049,                 1.4565,                 1.3787,                0.75155,                0.67633,                0.75124,                 0.5494,                0.97466,                0.94877,                 1.3096,                 1.0393,                 1.0608,                 1.3307,                0.00802,                0.00802,                0.00802
                    103,                 1.0031,                  1.239,                 1.3574,                 1.1074,                 1.4487,                 1.3747,                0.75353,                0.67474,                0.75217,                   0.55,                0.97411,                0.94752,                 1.3089,                  1.038,                 1.0604,                  1.329,              0.0080002,              0.0080002,              0.0080002
                    104,                 1.0058,                 1.2418,                   1.36,                 1.1086,                 1.4482,                   1.38,                0.74988,                0.68032,                0.75283,                0.55052,                0.97351,                0.94632,                  1.308,                 1.0366,                 1.0595,                 1.3276,              0.0079804,              0.0079804,              0.0079804
                    105,                 1.0068,                 1.2238,                 1.3591,                 1.1084,                 1.4325,                 1.3778,                0.75284,                0.67893,                0.75285,                0.55098,                0.97294,                0.94507,                 1.3071,                 1.0363,                 1.0579,                  1.327,              0.0079606,              0.0079606,              0.0079606
                    106,                  1.006,                  1.233,                 1.3578,                 1.1077,                 1.4396,                 1.3777,                0.74823,                0.68208,                 0.7532,                0.55154,                0.97247,                0.94349,                 1.3064,                  1.036,                 1.0559,                  1.326,              0.0079408,              0.0079408,              0.0079408
                    107,                 1.0003,                 1.2232,                 1.3514,                 1.1029,                 1.4307,                  1.369,                0.74972,                0.68157,                0.75375,                0.55211,                0.97189,                 0.9421,                 1.3055,                 1.0348,                 1.0557,                 1.3248,               0.007921,               0.007921,               0.007921
                    108,                0.99698,                 1.2217,                 1.3522,                 1.1002,                 1.4311,                 1.3705,                0.75141,                 0.6782,                0.75434,                0.55251,                0.97162,                0.94058,                 1.3049,                 1.0346,                 1.0539,                 1.3245,              0.0079012,              0.0079012,              0.0079012
                    109,                0.99749,                 1.2115,                  1.349,                 1.1018,                  1.422,                 1.3722,                0.75282,                0.67732,                0.75449,                0.55273,                0.97127,                0.93923,                  1.304,                 1.0336,                 1.0528,                 1.3235,              0.0078814,              0.0078814,              0.0078814
                    110,                0.99927,                  1.217,                 1.3483,                 1.0979,                 1.4251,                  1.365,                0.75462,                0.67551,                0.75521,                0.55352,                0.97066,                0.93784,                 1.3032,                 1.0322,                 1.0524,                 1.3216,              0.0078616,              0.0078616,              0.0078616
                    111,                0.99214,                 1.2106,                 1.3481,                 1.0949,                 1.4146,                  1.369,                0.75623,                0.67509,                0.75558,                0.55411,                0.97005,                0.93648,                 1.3023,                 1.0321,                 1.0506,                 1.3209,              0.0078418,              0.0078418,              0.0078418
                    112,                0.99378,                 1.2135,                 1.3492,                 1.0952,                 1.4219,                 1.3695,                0.75835,                0.67384,                0.75664,                  0.555,                0.96953,                0.93506,                 1.3014,                 1.0317,                 1.0482,                 1.3211,               0.007822,               0.007822,               0.007822
                    113,                0.99657,                  1.214,                 1.3511,                  1.101,                 1.4268,                 1.3681,                0.75891,                0.67492,                0.75745,                0.55571,                0.96886,                0.93346,                 1.3005,                 1.0313,                 1.0457,                 1.3206,              0.0078022,              0.0078022,              0.0078022
                    114,                0.99617,                 1.2088,                   1.35,                 1.0976,                 1.4143,                 1.3697,                0.76016,                 0.6739,                0.75794,                0.55601,                 0.9682,                0.93185,                 1.2995,                 1.0306,                  1.043,                 1.3196,              0.0077824,              0.0077824,              0.0077824
                    115,                0.99137,                 1.1999,                 1.3444,                 1.0958,                 1.4109,                 1.3631,                0.76517,                0.67062,                0.75771,                0.55584,                0.96781,                0.93038,                 1.2989,                 1.0299,                 1.0432,                 1.3186,              0.0077626,              0.0077626,              0.0077626
                    116,                0.99183,                 1.2036,                 1.3432,                 1.0936,                 1.4137,                 1.3637,                 0.7628,                0.67089,                0.75809,                0.55623,                0.96748,                0.92923,                 1.2983,                 1.0297,                 1.0416,                 1.3179,              0.0077428,              0.0077428,              0.0077428
                    117,                0.98786,                 1.1974,                 1.3388,                 1.0891,                 1.4099,                 1.3606,                0.76631,                0.67084,                 0.7588,                0.55701,                  0.967,                0.92807,                 1.2975,                 1.0296,                 1.0397,                 1.3176,               0.007723,               0.007723,               0.007723
                    118,                0.98652,                 1.2062,                 1.3425,                  1.087,                 1.4146,                 1.3629,                0.76394,                0.67373,                0.75941,                0.55764,                0.96646,                0.92676,                 1.2969,                 1.0292,                 1.0378,                 1.3173,              0.0077032,              0.0077032,              0.0077032
                    119,                0.98906,                 1.1955,                 1.3396,                 1.0916,                 1.4031,                 1.3581,                0.76636,                0.67394,                0.75994,                0.55828,                0.96601,                0.92544,                 1.2961,                  1.028,                 1.0369,                 1.3163,              0.0076834,              0.0076834,              0.0076834
                    120,                0.99126,                 1.1901,                 1.3415,                 1.0957,                 1.4015,                 1.3604,                0.76587,                0.67476,                0.76054,                0.55928,                0.96563,                0.92383,                 1.2954,                 1.0275,                  1.036,                 1.3156,              0.0076636,              0.0076636,              0.0076636
                    121,                0.98326,                 1.1931,                 1.3364,                  1.085,                 1.3994,                 1.3555,                0.76169,                 0.6795,                0.76032,                 0.5593,                0.96514,                0.92241,                 1.2946,                  1.027,                 1.0345,                 1.3145,              0.0076438,              0.0076438,              0.0076438
                    122,                0.98534,                 1.1865,                 1.3396,                 1.0887,                 1.3839,                 1.3591,                0.76588,                0.67784,                0.76023,                 0.5592,                0.96468,                0.92102,                 1.2937,                 1.0264,                 1.0336,                 1.3136,               0.007624,               0.007624,               0.007624
                    123,                0.98906,                 1.1978,                 1.3396,                 1.0933,                 1.4026,                  1.359,                0.76747,                0.67628,                0.76035,                0.55945,                0.96417,                0.91971,                 1.2928,                 1.0265,                 1.0317,                 1.3121,              0.0076042,              0.0076042,              0.0076042
                    124,                0.98485,                  1.185,                 1.3358,                  1.087,                 1.3834,                 1.3546,                0.76437,                0.67944,                0.76102,                0.56038,                0.96374,                0.91831,                  1.292,                 1.0269,                 1.0275,                 1.3113,              0.0075844,              0.0075844,              0.0075844
                    125,                0.98121,                 1.1934,                 1.3326,                  1.086,                 1.3983,                 1.3516,                 0.7655,                 0.6796,                 0.7621,                0.56144,                0.96318,                0.91712,                 1.2911,                 1.0263,                 1.0255,                 1.3102,              0.0075646,              0.0075646,              0.0075646
                    126,                0.98305,                  1.178,                 1.3327,                 1.0877,                 1.3841,                 1.3526,                0.76749,                0.68076,                0.76286,                0.56234,                0.96256,                0.91622,                 1.2901,                  1.026,                 1.0244,                  1.309,              0.0075448,              0.0075448,              0.0075448
                    127,                0.97959,                 1.1745,                 1.3304,                 1.0828,                 1.3784,                 1.3487,                0.76452,                0.68448,                0.76343,                0.56266,                0.96211,                0.91514,                 1.2892,                 1.0258,                 1.0233,                 1.3078,               0.007525,               0.007525,               0.007525
                    128,                0.98097,                 1.1693,                 1.3311,                 1.0842,                 1.3783,                 1.3493,                0.76288,                0.68311,                0.76343,                0.56264,                0.96188,                0.91384,                 1.2885,                 1.0251,                  1.022,                 1.3071,              0.0075052,              0.0075052,              0.0075052
                    129,                0.98328,                 1.1758,                 1.3352,                 1.0855,                  1.387,                 1.3516,                0.75833,                0.68689,                0.76391,                0.56296,                 0.9614,                0.91258,                 1.2878,                 1.0239,                 1.0222,                 1.3057,              0.0074854,              0.0074854,              0.0074854
                    130,                0.98299,                 1.1824,                 1.3361,                 1.0886,                 1.3869,                  1.355,                0.75904,                0.68594,                0.76443,                0.56363,                  0.961,                0.91156,                 1.2871,                 1.0232,                 1.0208,                 1.3046,              0.0074656,              0.0074656,              0.0074656
                    131,                0.97464,                 1.1715,                 1.3287,                 1.0803,                  1.378,                  1.349,                0.75516,                0.69076,                0.76488,                0.56401,                0.96057,                0.91045,                 1.2864,                 1.0227,                 1.0188,                 1.3044,              0.0074458,              0.0074458,              0.0074458
                    132,                0.97781,                 1.1666,                 1.3261,                 1.0809,                 1.3738,                 1.3438,                0.75761,                0.68991,                0.76526,                0.56482,                0.96031,                0.90915,                 1.2857,                 1.0226,                 1.0167,                 1.3039,               0.007426,               0.007426,               0.007426
                    133,                0.97591,                 1.1635,                 1.3248,                 1.0805,                 1.3675,                 1.3441,                0.75894,                0.68915,                0.76575,                0.56505,                0.95989,                0.90799,                 1.2851,                 1.0213,                 1.0184,                 1.3028,              0.0074062,              0.0074062,              0.0074062
                    134,                0.97964,                 1.1687,                 1.3293,                 1.0806,                 1.3761,                 1.3499,                0.76046,                0.69098,                0.76691,                 0.5656,                0.95983,                0.90685,                 1.2845,                 1.0207,                 1.0162,                 1.3021,              0.0073864,              0.0073864,              0.0073864
                    135,                0.97609,                 1.1658,                 1.3261,                 1.0774,                 1.3673,                 1.3439,                0.76036,                0.69001,                0.76728,                 0.5662,                0.95939,                0.90566,                 1.2837,                 1.0201,                 1.0147,                 1.3009,              0.0073666,              0.0073666,              0.0073666
                    136,                0.97451,                 1.1587,                  1.322,                  1.078,                 1.3708,                 1.3418,                0.77197,                0.68257,                0.76758,                0.56665,                0.95901,                0.90453,                 1.2829,                 1.0198,                 1.0123,                    1.3,              0.0073468,              0.0073468,              0.0073468
                    137,                0.97382,                 1.1551,                 1.3223,                 1.0735,                 1.3598,                 1.3384,                0.77352,                0.68359,                0.76808,                0.56711,                0.95863,                0.90342,                 1.2822,                 1.0201,                 1.0108,                 1.2999,               0.007327,               0.007327,               0.007327
                    138,                0.97058,                  1.153,                  1.322,                 1.0744,                 1.3645,                 1.3426,                0.76518,                0.68818,                0.76816,                 0.5673,                0.95861,                0.90236,                 1.2817,                 1.0194,                 1.0109,                 1.2991,              0.0073072,              0.0073072,              0.0073072
                    139,                0.96969,                 1.1584,                 1.3228,                 1.0712,                 1.3638,                 1.3413,                0.76767,                0.68891,                 0.7688,                0.56839,                0.95831,                0.90115,                  1.281,                 1.0188,                 1.0097,                 1.2978,              0.0072874,              0.0072874,              0.0072874
                    140,                0.97036,                 1.1604,                 1.3232,                 1.0741,                 1.3622,                  1.342,                 0.7714,                0.68626,                0.76888,                0.56851,                0.95792,                0.90041,                 1.2803,                 1.0177,                 1.0095,                 1.2973,              0.0072676,              0.0072676,              0.0072676
                    141,                  0.972,                 1.1522,                  1.324,                 1.0776,                 1.3476,                 1.3425,                0.77533,                 0.6834,                0.76908,                0.56886,                0.95744,                0.89967,                 1.2796,                  1.017,                 1.0085,                 1.2962,              0.0072478,              0.0072478,              0.0072478
                    142,                0.97002,                 1.1551,                 1.3214,                 1.0723,                 1.3608,                 1.3416,                 0.7772,                0.68392,                0.77025,                0.56991,                0.95694,                0.89886,                 1.2787,                 1.0163,                 1.0071,                 1.2952,               0.007228,               0.007228,               0.007228
                    143,                0.96702,                  1.151,                 1.3182,                 1.0725,                 1.3564,                 1.3384,                 0.7782,                0.68325,                0.77053,                0.57004,                0.95657,                0.89787,                 1.2782,                 1.0163,                 1.0067,                 1.2947,              0.0072082,              0.0072082,              0.0072082
                    144,                0.97113,                 1.1394,                 1.3175,                 1.0718,                 1.3465,                 1.3359,                0.77994,                0.68501,                0.77116,                0.57049,                0.95647,                0.89661,                 1.2777,                 1.0154,                 1.0063,                 1.2939,              0.0071884,              0.0071884,              0.0071884
                    145,                0.96665,                 1.1443,                 1.3165,                 1.0665,                 1.3465,                 1.3349,                0.78336,                0.68506,                0.77209,                0.57119,                0.95635,                0.89571,                 1.2773,                 1.0157,                 1.0036,                  1.294,              0.0071686,              0.0071686,              0.0071686
                    146,                0.96902,                 1.1471,                 1.3191,                 1.0722,                 1.3557,                 1.3391,                0.78312,                0.68513,                0.77221,                0.57167,                0.95591,                0.89482,                 1.2765,                 1.0147,                 1.0031,                 1.2933,              0.0071488,              0.0071488,              0.0071488
                    147,                0.96674,                 1.1433,                 1.3173,                 1.0697,                 1.3431,                 1.3377,                0.78322,                 0.6859,                0.77308,                0.57242,                 0.9554,                0.89378,                 1.2757,                 1.0142,                 1.0016,                 1.2929,               0.007129,               0.007129,               0.007129
                    148,                0.96753,                 1.1511,                 1.3187,                 1.0673,                 1.3557,                 1.3362,                0.78352,                0.68358,                 0.7731,                0.57262,                0.95521,                0.89277,                 1.2752,                 1.0145,                0.99897,                 1.2928,              0.0071092,              0.0071092,              0.0071092
                    149,                0.96136,                 1.1373,                 1.3093,                 1.0683,                 1.3356,                 1.3309,                0.78422,                0.68437,                 0.7733,                0.57296,                0.95503,                  0.892,                 1.2746,                 1.0141,                0.99806,                 1.2923,              0.0070894,              0.0070894,              0.0070894
                    150,                0.96083,                  1.138,                 1.3133,                 1.0619,                 1.3459,                 1.3337,                0.78071,                0.68434,                0.77345,                0.57299,                 0.9546,                0.89089,                 1.2738,                 1.0135,                0.99766,                 1.2913,              0.0070696,              0.0070696,              0.0070696
                    151,                0.96043,                 1.1364,                 1.3125,                 1.0659,                  1.339,                 1.3312,                0.78197,                0.68452,                0.77369,                0.57308,                0.95444,                0.88974,                 1.2732,                 1.0129,                0.99668,                 1.2904,              0.0070498,              0.0070498,              0.0070498
                    152,                0.95754,                 1.1355,                 1.3094,                 1.0626,                 1.3355,                 1.3283,                0.78028,                0.68577,                0.77414,                0.57351,                0.95418,                0.88867,                 1.2726,                  1.013,                0.99555,                 1.2896,                0.00703,                0.00703,                0.00703
                    153,                0.95631,                 1.1262,                 1.3076,                 1.0592,                 1.3305,                 1.3273,                0.78173,                0.68668,                0.77454,                0.57395,                0.95394,                0.88765,                 1.2721,                 1.0125,                0.99486,                  1.289,              0.0070102,              0.0070102,              0.0070102
                    154,                 0.9621,                 1.1274,                 1.3094,                  1.065,                 1.3358,                 1.3329,                0.78663,                0.68413,                0.77514,                 0.5746,                0.95361,                0.88657,                 1.2715,                 1.0112,                0.99532,                  1.288,              0.0069904,              0.0069904,              0.0069904
                    155,                0.96009,                 1.1238,                 1.3077,                 1.0636,                  1.324,                 1.3309,                0.78992,                0.68175,                0.77525,                0.57482,                0.95318,                 0.8857,                 1.2708,                 1.0115,                0.99345,                 1.2881,              0.0069706,              0.0069706,              0.0069706
                    156,                0.95646,                 1.1239,                 1.3066,                 1.0589,                  1.324,                  1.328,                0.79208,                0.68153,                0.77582,                0.57537,                0.95275,                0.88475,                 1.2702,                 1.0108,                0.99232,                 1.2871,              0.0069508,              0.0069508,              0.0069508
                    157,                0.95587,                 1.1238,                 1.3056,                 1.0621,                 1.3276,                 1.3259,                0.78864,                 0.6861,                0.77654,                0.57608,                0.95258,                0.88371,                 1.2696,                 1.0106,                0.99092,                 1.2863,               0.006931,               0.006931,               0.006931
                    158,                0.96104,                 1.1261,                 1.3077,                 1.0643,                 1.3358,                 1.3245,                0.79277,                0.68358,                0.77703,                0.57636,                0.95238,                0.88277,                  1.269,                   1.01,                0.99068,                 1.2852,              0.0069112,              0.0069112,              0.0069112
                    159,                0.95307,                 1.1201,                  1.302,                 1.0583,                 1.3181,                 1.3232,                0.79343,                0.68335,                0.77736,                 0.5764,                0.95201,                 0.8816,                 1.2682,                 1.0089,                0.99087,                 1.2842,              0.0068914,              0.0068914,              0.0068914
                    160,                0.95541,                 1.1253,                 1.3033,                 1.0576,                 1.3359,                 1.3238,                0.79597,                0.68284,                0.77759,                0.57658,                0.95154,                0.88058,                 1.2673,                 1.0087,                0.98998,                 1.2837,              0.0068716,              0.0068716,              0.0068716
                    161,                 0.9578,                 1.1243,                 1.3078,                 1.0622,                 1.3287,                 1.3306,                0.79357,                0.68308,                0.77805,                0.57727,                0.95115,                 0.8794,                 1.2668,                 1.0083,                0.98884,                 1.2827,              0.0068518,              0.0068518,              0.0068518
                    162,                0.95897,                 1.1163,                 1.3073,                 1.0608,                 1.3201,                 1.3278,                0.79975,                0.68175,                0.77809,                0.57733,                0.95077,                0.87835,                 1.2662,                 1.0083,                0.98681,                  1.283,               0.006832,               0.006832,               0.006832
                    163,                0.95455,                 1.1091,                 1.3024,                 1.0602,                 1.3083,                  1.326,                0.79986,                0.68317,                0.77821,                0.57718,                 0.9505,                0.87734,                 1.2656,                 1.0093,                0.98436,                 1.2828,              0.0068122,              0.0068122,              0.0068122
                    164,                0.95014,                 1.1006,                 1.2959,                 1.0531,                 1.3027,                 1.3177,                 0.7987,                0.68315,                0.77801,                0.57747,                0.95029,                0.87642,                 1.2651,                 1.0089,                0.98361,                 1.2824,              0.0067924,              0.0067924,              0.0067924
                    165,                0.95185,                 1.1057,                 1.3004,                 1.0566,                 1.3092,                 1.3204,                 0.7999,                0.68207,                0.77845,                0.57801,                0.94981,                0.87526,                 1.2644,                 1.0086,                0.98296,                 1.2821,              0.0067726,              0.0067726,              0.0067726
                    166,                0.94998,                 1.1057,                 1.2989,                 1.0539,                 1.3121,                 1.3205,                0.79474,                0.68389,                 0.7789,                0.57874,                0.94932,                0.87415,                 1.2637,                 1.0082,                0.98161,                 1.2814,              0.0067528,              0.0067528,              0.0067528
                    167,                0.95161,                 1.1062,                 1.2993,                 1.0571,                 1.3167,                 1.3212,                0.79562,                0.68496,                0.77929,                0.57894,                0.94891,                0.87332,                 1.2632,                 1.0085,                0.97939,                 1.2815,               0.006733,               0.006733,               0.006733
                    168,                0.94498,                 1.0969,                 1.2942,                 1.0498,                 1.3003,                 1.3178,                0.79503,                0.68445,                0.77951,                0.57893,                0.94862,                0.87207,                 1.2626,                 1.0086,                 0.9773,                 1.2815,              0.0067132,              0.0067132,              0.0067132
                    169,                0.94837,                 1.1003,                 1.2978,                 1.0531,                 1.3045,                 1.3178,                0.79419,                0.68695,                0.77981,                0.57908,                0.94834,                0.87159,                  1.262,                 1.0082,                0.97564,                 1.2807,              0.0066934,              0.0066934,              0.0066934
                    170,                0.94854,                 1.0947,                 1.2961,                 1.0522,                 1.3002,                 1.3187,                0.79532,                0.68821,                0.78053,                0.57978,                0.94803,                0.87048,                 1.2613,                  1.008,                0.97374,                 1.2801,              0.0066736,              0.0066736,              0.0066736
                    171,                0.95469,                 1.0128,                 1.2925,                 1.0449,                 1.1801,                 1.3071,                0.79324,                0.68872,                0.78047,                0.57983,                0.94796,                0.87011,                 1.2613,                 1.0074,                  0.974,                 1.2798,              0.0066736,              0.0066736,              0.0066736
                    172,                0.97075,                 1.0385,                 1.3012,                  1.065,                 1.1942,                 1.3201,                0.79381,                0.68924,                0.78048,                0.57988,                 0.9478,                0.86966,                 1.2612,                 1.0077,                0.97301,                 1.2798,               0.006634,               0.006634,               0.006634
                    173,                0.96219,                 1.0397,                    1.3,                 1.0633,                 1.2025,                 1.3207,                0.79497,                0.68859,                0.78058,                 0.5799,                 0.9477,                0.86918,                 1.2611,                 1.0076,                0.97266,                 1.2797,              0.0066142,              0.0066142,              0.0066142
                    174,                0.95714,                 1.0101,                 1.2912,                 1.0565,                 1.1703,                 1.3092,                0.79377,                0.68953,                0.78064,                0.57994,                0.94755,                0.86868,                 1.2609,                 1.0073,                0.97261,                 1.2794,              0.0065944,              0.0065944,              0.0065944
                    175,                0.95343,                 1.0172,                 1.2961,                 1.0509,                  1.187,                 1.3184,                0.79276,                0.69052,                0.78096,                0.58028,                0.94751,                0.86812,                 1.2609,                 1.0076,                0.97108,                 1.2795,              0.0065746,              0.0065746,              0.0065746
                    176,                0.96214,                 1.0136,                 1.2921,                 1.0595,                 1.1739,                 1.3099,                0.79219,                0.69069,                 0.7809,                0.58021,                0.94747,                0.86765,                 1.2609,                 1.0074,                0.97084,                 1.2794,              0.0065548,              0.0065548,              0.0065548
                    177,                0.95044,                 1.0046,                 1.2869,                 1.0472,                 1.1662,                 1.3083,                0.79389,                0.68963,                0.78096,                0.58034,                0.94738,                0.86716,                 1.2607,                 1.0073,                0.97051,                 1.2796,               0.006535,               0.006535,               0.006535
                    178,                0.96199,                 1.0127,                 1.2938,                 1.0626,                 1.1738,                 1.3165,                0.79402,                0.68937,                0.78121,                0.58057,                0.94727,                0.86685,                 1.2606,                 1.0073,                0.96958,                 1.2797,              0.0065152,              0.0065152,              0.0065152
                    179,                0.94334,                 0.9928,                 1.2794,                 1.0425,                 1.1512,                 1.3012,                0.78958,                0.69366,                0.78145,                0.58069,                0.94724,                0.86637,                 1.2606,                 1.0078,                0.96831,                 1.2798,              0.0064954,              0.0064954,              0.0064954
                    180,                0.94207,                 0.9989,                 1.2788,                 1.0415,                  1.169,                 1.2997,                0.79554,                0.68923,                0.78153,                0.58075,                0.94723,                0.86567,                 1.2606,                 1.0078,                0.96786,                 1.2798,              0.0064756,              0.0064756,              0.0064756
                    181,                0.95839,                0.99496,                 1.2832,                 1.0523,                 1.1629,                 1.3049,                0.79505,                0.68829,                0.78161,                0.58097,                0.94716,                0.86517,                 1.2606,                 1.0081,                0.96675,                   1.28,              0.0064558,              0.0064558,              0.0064558
                    182,                0.93384,                0.97466,                 1.2708,                 1.0279,                 1.1332,                 1.2949,                0.79581,                0.68805,                0.78155,                0.58107,                0.94712,                0.86466,                 1.2605,                 1.0078,                0.96675,                   1.28,               0.006436,               0.006436,               0.006436
                    183,                0.94321,                0.97145,                 1.2694,                 1.0384,                 1.1363,                  1.291,                0.79564,                0.68787,                0.78186,                 0.5814,                0.94705,                0.86421,                 1.2604,                 1.0078,                0.96662,                   1.28,              0.0064162,              0.0064162,              0.0064162
                    184,                0.94076,                0.97062,                 1.2756,                 1.0359,                 1.1285,                 1.2953,                0.79685,                 0.6885,                0.78201,                0.58163,                0.94709,                0.86375,                 1.2604,                 1.0076,                0.96672,                 1.2801,              0.0063964,              0.0063964,              0.0063964
                    185,                0.93237,                0.96916,                 1.2706,                 1.0288,                 1.1288,                  1.294,                0.79769,                0.68791,                0.78224,                0.58172,                0.94697,                0.86329,                 1.2602,                 1.0076,                0.96601,                 1.2802,              0.0063766,              0.0063766,              0.0063766
                    186,                0.93877,                0.97691,                 1.2726,                 1.0359,                 1.1368,                  1.295,                0.79556,                0.68841,                0.78212,                0.58162,                0.94699,                0.86284,                 1.2601,                 1.0073,                0.96634,                 1.2799,              0.0063568,              0.0063568,              0.0063568
                    187,                0.93087,                0.96914,                  1.267,                 1.0279,                 1.1284,                 1.2912,                0.79602,                0.68783,                0.78233,                0.58178,                  0.947,                0.86235,                 1.2601,                 1.0075,                0.96574,                 1.2799,               0.006337,               0.006337,               0.006337
                    188,                 0.9347,                0.96606,                 1.2682,                 1.0278,                 1.1253,                 1.2917,                0.79595,                0.68941,                 0.7825,                0.58212,                0.94693,                0.86189,                   1.26,                 1.0074,                0.96502,                 1.2796,              0.0063172,              0.0063172,              0.0063172
                    189,                0.92616,                  0.953,                 1.2624,                 1.0243,                 1.1082,                 1.2872,                0.79391,                0.68993,                0.78252,                 0.5821,                0.94695,                0.86147,                 1.2601,                 1.0072,                 0.9651,                 1.2796,              0.0062974,              0.0062974,              0.0062974
                    190,                0.92904,                0.95845,                 1.2671,                 1.0246,                 1.1229,                 1.2865,                0.79372,                0.68988,                0.78247,                0.58206,                0.94701,                0.86099,                 1.2601,                 1.0072,                0.96495,                 1.2796,              0.0062776,              0.0062776,              0.0062776
                    191,                0.92292,                0.94637,                 1.2591,                 1.0207,                 1.1057,                 1.2805,                0.79413,                0.68966,                0.78246,                0.58204,                0.94703,                 0.8606,                 1.2601,                 1.0064,                0.96567,                 1.2791,              0.0062578,              0.0062578,              0.0062578
                    192,                0.92389,                0.94907,                 1.2582,                 1.0229,                 1.1017,                 1.2818,                0.78842,                0.69385,                0.78253,                0.58219,                0.94696,                0.86001,                   1.26,                 1.0058,                0.96648,                 1.2789,               0.006238,               0.006238,               0.006238
                    193,                0.92932,                 0.9321,                 1.2521,                 1.0231,                 1.0887,                 1.2768,                0.78585,                0.69679,                0.78279,                0.58251,                0.94694,                0.85946,                 1.2599,                 1.0063,                0.96587,                 1.2794,              0.0062182,              0.0062182,              0.0062182
                    194,                0.92612,                0.94317,                 1.2596,                 1.0232,                 1.1006,                 1.2819,                 0.7842,                0.69916,                0.78298,                 0.5827,                0.94705,                0.85879,                   1.26,                 1.0061,                0.96588,                  1.279,              0.0061984,              0.0061984,              0.0061984
                    195,                0.92559,                0.94048,                 1.2567,                 1.0211,                 1.0931,                  1.277,                0.78878,                 0.6958,                0.78302,                0.58283,                  0.947,                0.85829,                 1.2599,                 1.0063,                0.96486,                 1.2791,              0.0061786,              0.0061786,              0.0061786
                    196,                0.91005,                0.93685,                 1.2453,                 1.0066,                  1.083,                  1.271,                0.78439,                0.69866,                0.78323,                0.58307,                0.94692,                0.85768,                 1.2598,                 1.0061,                  0.965,                 1.2789,              0.0061588,              0.0061588,              0.0061588
                    197,                0.90706,                0.91567,                 1.2443,                 1.0037,                 1.0693,                 1.2706,                0.78334,                 0.6987,                 0.7832,                0.58295,                0.94684,                0.85718,                 1.2597,                 1.0064,                0.96384,                 1.2794,               0.006139,               0.006139,               0.006139
                    198,                0.91415,                0.92272,                 1.2503,                  1.013,                 1.0741,                 1.2756,                0.78258,                0.69865,                0.78311,                0.58294,                0.94681,                0.85684,                 1.2596,                 1.0063,                0.96348,                 1.2791,              0.0061192,              0.0061192,              0.0061192
                    199,                0.92106,                0.93313,                 1.2504,                 1.0236,                 1.0786,                 1.2748,                0.78357,                0.69833,                0.78323,                0.58297,                0.94689,                0.85645,                 1.2596,                 1.0066,                0.96254,                 1.2791,              0.0060994,              0.0060994,              0.0060994
                    200,                0.91934,                0.93457,                 1.2484,                 1.0176,                 1.0923,                 1.2728,                0.79921,                0.68683,                0.78336,                0.58305,                0.94682,                0.85606,                 1.2594,                 1.0067,                0.96204,                 1.2787,              0.0060796,              0.0060796,              0.0060796
                    201,                0.91662,                 0.9162,                 1.2448,                 1.0193,                 1.0636,                 1.2683,                0.79936,                0.68687,                0.78354,                0.58323,                0.94689,                0.85569,                 1.2594,                 1.0068,                0.96147,                 1.2787,              0.0060598,              0.0060598,              0.0060598
                    202,                0.91742,                0.91895,                 1.2447,                 1.0152,                 1.0619,                 1.2716,                0.80055,                0.68751,                0.78345,                0.58312,                  0.947,                0.85533,                 1.2594,                  1.007,                0.96096,                 1.2789,                0.00604,                0.00604,                0.00604
                    203,                0.90452,                0.91742,                  1.242,                 1.0037,                 1.0633,                  1.268,                0.79957,                0.68885,                0.78333,                0.58296,                0.94702,                0.85502,                 1.2594,                 1.0076,                0.96048,                 1.2793,              0.0060202,              0.0060202,              0.0060202
                    204,                 0.9075,                0.92627,                 1.2454,                  1.007,                 1.0859,                 1.2696,                0.79526,                 0.6919,                0.78325,                0.58296,                0.94712,                0.85456,                 1.2594,                 1.0077,                0.96068,                 1.2791,              0.0060004,              0.0060004,              0.0060004
                    205,                0.89801,                0.91162,                 1.2424,                0.99317,                 1.0669,                 1.2647,                0.79696,                0.69013,                0.78304,                0.58281,                0.94717,                 0.8541,                 1.2594,                 1.0073,                0.96061,                 1.2789,              0.0059806,              0.0059806,              0.0059806
                    206,                0.90564,                0.90219,                 1.2389,                 1.0054,                 1.0559,                 1.2636,                0.79291,                 0.6924,                0.78311,                0.58271,                0.94729,                0.85366,                 1.2594,                  1.007,                0.96135,                 1.2786,              0.0059608,              0.0059608,              0.0059608
