                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                  1.093,                 1.0997,                 1.1666,                 1.3016,                  1.413,                 1.1661,                0.83584,                 0.7708,                0.84814,                0.65989,                0.87252,                0.64625,                0.99179,                 1.0427,                0.82372,                 1.0165,               0.007624,               0.007624,               0.007624
                    123,                 1.0868,                 1.1003,                 1.1721,                 1.2794,                 1.4071,                 1.1702,                0.84347,                0.76302,                0.84866,                0.65861,                0.87252,                 0.6456,                0.99489,                   1.04,                0.81979,                 1.0171,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.0969,                 1.0924,                  1.171,                 1.2977,                 1.3957,                 1.1712,                0.84553,                0.75873,                0.84874,                0.65771,                0.87169,                0.64657,                0.99409,                 1.0411,                0.81724,                 1.0192,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.0898,                 1.0814,                 1.1706,                  1.294,                 1.3903,                 1.1744,                 0.8501,                0.76607,                0.85378,                0.66257,                0.86997,                0.64087,                0.99242,                 1.0431,                 0.8096,                 1.0178,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.0888,                 1.0872,                 1.1633,                 1.2973,                 1.3907,                 1.1642,                0.85104,                0.75951,                 0.8543,                0.66358,                0.86783,                0.63826,                0.98833,                 1.0437,                0.80171,                 1.0135,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.0965,                 1.0796,                 1.1689,                 1.3056,                 1.3994,                 1.1699,                0.84289,                0.76976,                0.85695,                0.66502,                 0.8668,                0.63863,                0.98879,                 1.0406,                0.80787,                 1.0114,               0.007525,               0.007525,               0.007525
                    128,                 1.0939,                  1.081,                 1.1702,                  1.303,                 1.3962,                  1.171,                0.85029,                0.77531,                0.85952,                0.66684,                0.86505,                0.63281,                0.98717,                 1.0347,                0.80073,                 1.0107,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.0875,                 1.0723,                 1.1687,                 1.2902,                 1.3898,                 1.1681,                0.85708,                0.77243,                0.86228,                0.66933,                0.86683,                0.62971,                0.98649,                 1.0341,                0.79963,                 1.0103,              0.0074854,              0.0074854,              0.0074854
                    130,                  1.085,                 1.0658,                 1.1596,                 1.2896,                  1.368,                 1.1649,                  0.846,                0.77713,                   0.86,                0.66806,                0.86353,                0.63114,                0.98483,                 1.0343,                0.80261,                 1.0099,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.0849,                 1.0777,                 1.1608,                 1.2946,                 1.4014,                 1.1612,                0.86385,                0.77682,                0.86381,                 0.6719,                0.85793,                0.62171,                0.98131,                 1.0303,                0.78659,                 1.0065,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.0975,                 1.0782,                 1.1676,                 1.2994,                 1.3989,                 1.1675,                0.86362,                0.77418,                0.86123,                0.67102,                0.85676,                0.62297,                0.98107,                 1.0312,                0.79182,                 1.0045,               0.007426,               0.007426,               0.007426
                    133,                 1.0859,                 1.0713,                 1.1645,                 1.2851,                 1.3938,                 1.1631,                0.86677,                0.77491,                0.86479,                0.67406,                0.85446,                0.61701,                0.98024,                 1.0233,                0.78366,                 1.0013,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.0772,                 1.0661,                 1.1572,                 1.2759,                 1.3773,                 1.1611,                0.86871,                0.77172,                0.86106,                 0.6722,                0.85205,                0.61595,                 0.9781,                 1.0192,                0.78636,                0.99904,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.0801,                 1.0652,                 1.1597,                 1.2843,                 1.3844,                 1.1637,                0.85595,                0.78279,                0.86338,                0.67394,                0.85302,                0.61428,                0.97828,                 1.0213,                0.77731,                 1.0003,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.0675,                 1.0507,                 1.1536,                  1.273,                 1.3619,                 1.1588,                0.86344,                0.78165,                0.86507,                0.67669,                0.85103,                0.61078,                 0.9759,                 1.0183,                0.77452,                0.99824,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.0721,                 1.0479,                 1.1553,                 1.2747,                 1.3569,                 1.1643,                 0.8722,                0.77824,                0.86682,                0.67748,                0.84963,                0.60547,                0.97663,                 1.0151,                0.76929,                 0.9994,               0.007327,               0.007327,               0.007327
                    138,                 1.0696,                 1.0456,                 1.1516,                 1.2745,                 1.3507,                 1.1565,                0.87792,                0.77396,                0.86675,                0.67637,                0.84964,                 0.6036,                0.97611,                 1.0168,                0.76785,                 1.0006,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.0757,                 1.0465,                 1.1577,                 1.2747,                 1.3577,                 1.1603,                0.86993,                0.77577,                0.86647,                0.67738,                0.84528,                0.60265,                0.97449,                 1.0143,                0.76694,                0.99847,              0.0072874,              0.0072874,              0.0072874
                    140,                  1.082,                 1.0548,                 1.1618,                 1.2796,                 1.3736,                 1.1631,                0.87946,                0.76686,                0.86676,                0.67968,                0.84384,                0.60153,                 0.9742,                 1.0123,                 0.7654,                0.99767,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.0784,                 1.0545,                 1.1539,                 1.2866,                 1.3675,                 1.1578,                0.88031,                0.77708,                0.87085,                0.68394,                0.84158,                0.59673,                0.97133,                 1.0095,                 0.7557,                0.99662,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.0628,                 1.0442,                 1.1534,                 1.2624,                 1.3498,                 1.1579,                0.88816,                0.77325,                0.87096,                0.68388,                 0.8392,                0.59577,                0.96948,                 1.0086,                0.75448,                0.99601,               0.007228,               0.007228,               0.007228
                    143,                 1.0671,                  1.044,                 1.1479,                 1.2675,                 1.3618,                 1.1508,                0.88086,                0.77243,                0.87043,                0.68233,                0.83922,                0.59805,                0.96829,                 1.0099,                0.75888,                0.99567,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.0757,                  1.035,                 1.1532,                 1.2794,                 1.3371,                 1.1548,                 0.8668,                0.79099,                  0.874,                0.68646,                0.83732,                0.59597,                0.96677,                  1.006,                0.74822,                0.99428,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.0743,                 1.0512,                 1.1552,                 1.2822,                 1.3631,                 1.1618,                0.87961,                0.78356,                0.87419,                0.68865,                0.83442,                0.59027,                0.96637,                 0.9996,                0.74627,                0.99173,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.0614,                 1.0292,                 1.1538,                 1.2603,                 1.3422,                 1.1562,                0.88125,                 0.7866,                0.87522,                0.68883,                0.83396,                0.58974,                 0.9667,                0.99836,                0.74496,                0.99221,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.0698,                  1.039,                 1.1537,                 1.2655,                 1.3518,                 1.1567,                0.88023,                0.79038,                0.87623,                 0.6903,                0.83343,                0.58718,                0.96611,                0.99565,                0.74486,                  0.989,               0.007129,               0.007129,               0.007129
                    148,                 1.0659,                 1.0279,                 1.1515,                 1.2762,                 1.3354,                 1.1584,                0.88593,                 0.7901,                0.87666,                0.69041,                0.83265,                0.58314,                0.96551,                0.99641,                0.73622,                 0.9896,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.0676,                 1.0408,                 1.1506,                 1.2709,                 1.3481,                  1.153,                0.88303,                0.78854,                 0.8759,                0.68951,                0.83314,                0.58432,                0.96572,                0.99995,                0.73641,                0.99112,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.0684,                 1.0366,                 1.1475,                 1.2652,                 1.3463,                 1.1505,                0.87099,                0.79278,                0.87564,                 0.6908,                0.83086,                0.58227,                0.96468,                0.99559,                 0.7408,                 0.9889,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.0696,                 1.0361,                 1.1508,                 1.2813,                 1.3549,                  1.158,                0.87678,                0.79551,                0.87718,                0.69273,                 0.8289,                0.57939,                0.96392,                0.99489,                0.73501,                0.98975,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.0511,                 1.0237,                 1.1442,                 1.2513,                 1.3392,                 1.1528,                0.87048,                0.79785,                0.87717,                0.69349,                0.82675,                0.57691,                0.96249,                0.99311,                0.73358,                0.98886,                0.00703,                0.00703,                0.00703
                    153,                   1.07,                 1.0257,                 1.1513,                 1.2808,                 1.3388,                 1.1577,                0.88116,                0.78695,                0.87785,                 0.6938,                  0.826,                0.57617,                0.96313,                0.99138,                0.73304,                0.98858,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.0619,                 1.0291,                 1.1467,                 1.2714,                 1.3312,                 1.1549,                0.87643,                0.79557,                 0.8802,                0.69556,                0.82326,                0.57451,                0.96194,                 0.9893,                0.72929,                0.98834,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.0524,                 1.0253,                 1.1433,                 1.2525,                 1.3233,                 1.1491,                0.88053,                0.79167,                 0.8805,                 0.6966,                0.82274,                0.57451,                0.96198,                0.98616,                 0.7312,                0.98604,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.0559,                 1.0195,                 1.1399,                 1.2675,                 1.3205,                 1.1469,                0.88315,                0.78911,                0.88118,                0.69729,                0.82114,                0.57396,                 0.9607,                0.98777,                0.72914,                0.98692,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.0571,                 1.0248,                 1.1463,                 1.2588,                 1.3306,                 1.1511,                0.87432,                0.79509,                0.87949,                0.69678,                0.82019,                0.57282,                0.96008,                0.98538,                0.72788,                0.98434,               0.006931,               0.006931,               0.006931
                    158,                 1.0623,                 1.0138,                 1.1459,                 1.2716,                 1.3181,                  1.153,                0.87051,                0.79696,                0.88075,                0.69817,                0.81971,                0.57213,                0.95909,                0.98432,                0.72487,                0.98315,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.0431,                 1.0107,                 1.1399,                 1.2391,                 1.3178,                 1.1473,                0.87291,                0.79809,                0.88177,                0.69939,                0.81954,                0.57177,                0.95926,                0.98325,                0.72136,                0.98447,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.0584,                 1.0118,                 1.1445,                 1.2703,                 1.3204,                 1.1505,                0.88248,                0.79431,                0.88293,                 0.7011,                0.81817,                0.57044,                0.95904,                0.98198,                 0.7209,                0.98394,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.0613,                  1.022,                 1.1448,                   1.27,                 1.3273,                 1.1507,                0.88729,                0.79195,                0.88372,                0.70258,                0.81707,                 0.5688,                0.95854,                0.98015,                0.71408,                0.98245,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.0482,                 1.0048,                 1.1387,                 1.2519,                 1.3095,                 1.1485,                0.88235,                0.79547,                0.88408,                0.70297,                0.81537,                0.56733,                0.95766,                0.97833,                0.71191,                0.98236,               0.006832,               0.006832,               0.006832
                    163,                 1.0533,                 1.0099,                 1.1454,                  1.259,                 1.3223,                 1.1513,                0.88173,                0.79655,                0.88519,                0.70444,                0.81428,                0.56598,                0.95736,                0.97757,                0.70931,                0.98161,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.0495,                0.99949,                 1.1428,                 1.2482,                 1.2924,                 1.1497,                0.89374,                0.79181,                0.88704,                0.70585,                0.81157,                0.56426,                0.95632,                0.97455,                0.70891,                0.98077,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.0534,                 1.0134,                 1.1424,                 1.2548,                 1.3134,                 1.1473,                0.87798,                0.79929,                0.88681,                 0.7071,                0.81006,                0.56333,                0.95611,                0.97296,                0.70734,                0.97942,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.0414,                 1.0125,                 1.1389,                 1.2444,                 1.3093,                 1.1438,                0.89059,                0.79456,                0.88734,                0.70812,                0.80919,                0.56156,                0.95566,                0.97471,                0.70124,                0.97963,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.0527,                   1.01,                 1.1437,                 1.2586,                 1.3145,                 1.1467,                0.89624,                0.79136,                0.88787,                0.70805,                0.80718,                0.56006,                0.95413,                0.97201,                0.70043,                0.97806,               0.006733,               0.006733,               0.006733
                    168,                 1.0414,                  1.003,                 1.1358,                 1.2481,                  1.297,                 1.1392,                0.87754,                 0.8097,                0.88867,                0.70898,                0.80707,                 0.5581,                0.95384,                0.97086,                0.69606,                0.97762,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.0528,                0.99583,                 1.1403,                 1.2626,                 1.2844,                 1.1453,                0.88389,                0.80472,                 0.8895,                 0.7099,                 0.8068,                0.55649,                0.95308,                 0.9691,                0.69613,                0.97602,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.0383,                0.99469,                  1.137,                 1.2491,                 1.2931,                 1.1449,                0.89302,                0.80327,                0.89084,                0.71108,                0.80619,                0.55464,                0.95266,                0.96648,                0.69494,                0.97489,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.0509,                 1.0007,                 1.1394,                  1.265,                 1.3034,                 1.1449,                 0.8817,                 0.8133,                  0.891,                0.71156,                0.80513,                0.55393,                0.95209,                0.96441,                0.69481,                0.97293,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.0496,                0.99608,                 1.1374,                 1.2518,                 1.2883,                 1.1434,                0.87928,                0.81385,                  0.892,                0.71267,                0.80357,                 0.5526,                0.95167,                0.96365,                 0.6902,                0.97256,               0.006634,               0.006634,               0.006634
                    173,                 1.0438,                 0.9925,                 1.1362,                 1.2541,                  1.293,                 1.1399,                0.89715,                0.80324,                 0.8922,                0.71333,                0.80239,                 0.5507,                0.95074,                0.96023,                0.69246,                0.97067,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.0534,                 1.0011,                  1.137,                 1.2633,                  1.301,                 1.1413,                 0.8949,                0.80607,                0.89148,                0.71377,                0.80143,                0.54971,                0.95008,                0.95998,                0.68923,                0.97029,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.0369,                0.98853,                 1.1396,                 1.2377,                 1.2879,                 1.1443,                0.89136,                0.80094,                0.89173,                0.71386,                0.80049,                0.54935,                0.94956,                0.95902,                0.68836,                0.96994,              0.0065746,              0.0065746,              0.0065746
                    176,                   1.03,                0.97574,                 1.1302,                 1.2351,                   1.27,                 1.1371,                0.88723,                0.80361,                0.89153,                0.71435,                0.79923,                0.54855,                0.94879,                0.95813,                0.68853,                0.96952,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.0384,                0.98652,                 1.1356,                 1.2465,                 1.2899,                  1.141,                0.88918,                0.80158,                0.89169,                0.71479,                0.79719,                0.54764,                0.94765,                  0.957,                0.68767,                0.96841,               0.006535,               0.006535,               0.006535
                    178,                   1.04,                 0.9766,                 1.1352,                 1.2529,                 1.2855,                 1.1395,                0.89211,                0.80344,                0.89224,                0.71591,                0.79679,                0.54673,                0.94746,                0.95541,                0.68604,                0.96729,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.0259,                 0.9809,                 1.1255,                 1.2379,                 1.2787,                 1.1363,                0.89491,                0.79713,                0.89274,                0.71672,                0.79604,                0.54612,                0.94693,                0.95537,                0.68399,                0.96732,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.0359,                0.98032,                 1.1335,                 1.2449,                 1.2665,                 1.1409,                0.89492,                0.79694,                 0.8927,                0.71682,                0.79532,                 0.5454,                0.94634,                0.95404,                0.68449,                0.96764,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.0293,                0.96857,                 1.1301,                 1.2369,                 1.2622,                 1.1368,                0.89759,                0.79692,                0.89306,                0.71747,                0.79401,                0.54399,                0.94566,                0.95345,                0.68255,                0.96737,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.0288,                0.97251,                 1.1277,                 1.2393,                 1.2782,                 1.1375,                0.89255,                0.80252,                0.89406,                0.71841,                0.79248,                0.54223,                0.94455,                0.95192,                0.68075,                0.96602,               0.006436,               0.006436,               0.006436
                    183,                 1.0253,                0.96773,                 1.1264,                 1.2391,                 1.2661,                 1.1343,                0.89468,                0.80238,                0.89408,                0.71878,                0.79104,                0.54103,                0.94373,                 0.9507,                0.67918,                 0.9655,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.0461,                0.97337,                 1.1388,                 1.2489,                 1.2712,                 1.1432,                0.89066,                0.80482,                0.89434,                0.71849,                0.79025,                0.53965,                 0.9434,                0.94939,                0.67998,                0.96458,              0.0063964,              0.0063964,              0.0063964
                    185,                  1.033,                 0.9728,                 1.1316,                 1.2343,                 1.2681,                 1.1402,                0.89929,                0.79771,                0.89452,                 0.7192,                0.78953,                0.53802,                  0.943,                0.94964,                0.67562,                0.96508,              0.0063766,              0.0063766,              0.0063766
                    186,                  1.032,                0.96621,                 1.1287,                 1.2486,                 1.2634,                 1.1407,                0.88922,                 0.8072,                0.89539,                0.72023,                0.78851,                0.53616,                 0.9424,                0.94826,                0.67267,                0.96496,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.0247,                0.95448,                 1.1239,                 1.2309,                 1.2514,                 1.1351,                0.88281,                0.81225,                0.89557,                0.72119,                0.78752,                 0.5349,                0.94166,                0.94847,                0.67086,                0.96429,               0.006337,               0.006337,               0.006337
                    188,                 1.0438,                0.97022,                 1.1333,                 1.2606,                 1.2643,                 1.1406,                0.88494,                0.80979,                0.89632,                0.72169,                0.78631,                 0.5342,                0.94091,                0.94653,                0.66863,                0.96373,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.0269,                0.96417,                 1.1277,                  1.236,                 1.2548,                 1.1345,                0.88151,                0.81492,                0.89666,                0.72183,                0.78562,                0.53301,                0.94067,                0.94538,                0.66828,                0.96348,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.0266,                0.96028,                 1.1293,                  1.231,                 1.2692,                  1.133,                0.88391,                 0.8157,                0.89658,                 0.7224,                0.78502,                0.53223,                0.94034,                0.94333,                0.66911,                0.96228,              0.0062776,              0.0062776,              0.0062776
                    191,                 1.0317,                0.97123,                   1.13,                 1.2281,                 1.2593,                 1.1356,                0.89015,                0.81291,                0.89684,                0.72255,                0.78406,                0.53174,                0.93988,                0.94341,                0.66744,                0.96237,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.0309,                0.96293,                 1.1284,                 1.2302,                 1.2522,                 1.1347,                0.88788,                0.81272,                0.89687,                0.72248,                0.78357,                0.53147,                0.93931,                0.94214,                0.66527,                0.96137,               0.006238,               0.006238,               0.006238
                    193,                 1.0244,                0.95367,                  1.124,                 1.2271,                  1.251,                 1.1265,                0.88413,                0.81473,                0.89694,                0.72271,                0.78299,                0.53078,                0.93902,                0.94238,                  0.666,                0.96103,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.0288,                0.96425,                 1.1269,                  1.239,                 1.2576,                  1.132,                0.88715,                 0.8145,                0.89722,                0.72355,                0.78213,                 0.5305,                0.93858,                0.94206,                0.66547,                 0.9611,              0.0061984,              0.0061984,              0.0061984
                    195,                 1.0211,                 0.9602,                 1.1252,                 1.2284,                 1.2524,                 1.1361,                0.89071,                 0.8128,                0.89758,                0.72366,                0.78159,                0.52994,                0.93836,                0.94234,                0.66316,                0.96134,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.0223,                0.95394,                 1.1276,                 1.2249,                 1.2392,                 1.1356,                0.89065,                0.81349,                0.89812,                0.72434,                0.78115,                0.52954,                0.93816,                0.94163,                0.66222,                0.96072,              0.0061588,              0.0061588,              0.0061588
                    197,                  1.029,                0.95475,                 1.1231,                 1.2394,                 1.2491,                 1.1321,                0.89225,                0.81719,                0.89843,                0.72499,                0.78046,                0.52858,                0.93754,                0.94028,                 0.6617,                0.96019,               0.006139,               0.006139,               0.006139
                    198,                 1.0154,                0.95433,                 1.1219,                  1.227,                 1.2496,                 1.1282,                0.89668,                0.81403,                0.89908,                0.72584,                0.77971,                0.52776,                0.93697,                0.93948,                0.66039,                0.95969,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.0216,                 0.9521,                 1.1271,                 1.2336,                 1.2457,                 1.1333,                0.89052,                0.81878,                0.89918,                 0.7261,                0.77943,                0.52698,                0.93669,                 0.9384,                0.66079,                0.95861,              0.0060994,              0.0060994,              0.0060994
                    200,                 1.0213,                0.94103,                 1.1231,                 1.2322,                 1.2421,                 1.1283,                0.89178,                0.81827,                0.89935,                0.72623,                0.77886,                0.52605,                0.93612,                0.93746,                0.66083,                0.95794,              0.0060796,              0.0060796,              0.0060796
                    201,                 1.0207,                0.95101,                 1.1263,                 1.2245,                 1.2459,                 1.1323,                0.89247,                0.81522,                0.89926,                0.72656,                 0.7783,                0.52493,                0.93574,                 0.9375,                0.65846,                0.95766,              0.0060598,              0.0060598,              0.0060598
                    202,                 1.0143,                0.94418,                 1.1172,                 1.2287,                 1.2342,                 1.1272,                0.89522,                0.81342,                0.89921,                0.72646,                0.77762,                0.52426,                 0.9354,                0.93744,                0.65692,                0.95728,                0.00604,                0.00604,                0.00604
                    203,                 1.0113,                0.93183,                 1.1178,                 1.2127,                 1.2207,                  1.125,                0.89022,                 0.8167,                0.89984,                0.72731,                0.77694,                0.52337,                0.93487,                0.93673,                0.65557,                0.95716,              0.0060202,              0.0060202,              0.0060202
                    204,                 1.0144,                 0.9398,                 1.1204,                 1.2146,                  1.231,                 1.1255,                0.89284,                0.81601,                0.90028,                 0.7278,                0.77651,                0.52268,                0.93469,                 0.9358,                0.65565,                0.95647,              0.0060004,              0.0060004,              0.0060004
                    205,                 1.0132,                  0.949,                 1.1211,                 1.2175,                  1.235,                 1.1256,                0.90009,                0.80978,                0.90043,                0.72802,                0.77594,                0.52231,                0.93442,                0.93423,                0.65635,                 0.9556,              0.0059806,              0.0059806,              0.0059806
                    206,                 1.0109,                0.94174,                  1.122,                 1.2137,                 1.2332,                 1.1282,                0.89802,                0.81486,                0.90094,                0.72811,                0.77531,                0.52149,                0.93416,                0.93371,                0.65563,                0.95529,              0.0059608,              0.0059608,              0.0059608
                    207,                   1.02,                0.94689,                 1.1217,                 1.2246,                 1.2385,                 1.1286,                0.89285,                0.81591,                0.90094,                0.72856,                0.77483,                0.52103,                0.93383,                0.93274,                0.65506,                0.95431,               0.005941,               0.005941,               0.005941
                    208,                 1.0098,                0.92693,                 1.1148,                 1.2198,                 1.2188,                 1.1248,                0.89696,                0.81683,                0.90131,                0.72895,                0.77417,                0.52053,                0.93354,                0.93267,                0.65389,                0.95406,              0.0059212,              0.0059212,              0.0059212
                    209,                 1.0119,                 0.9264,                 1.1159,                 1.2206,                 1.2098,                 1.1239,                0.89995,                0.81336,                0.90101,                0.72919,                0.77365,                 0.5201,                0.93329,                0.93181,                0.65292,                0.95349,              0.0059014,              0.0059014,              0.0059014
                    210,                 1.0159,                0.93242,                 1.1221,                 1.2195,                 1.2162,                 1.1274,                0.89902,                0.81346,                0.90104,                 0.7293,                0.77309,                 0.5196,                0.93293,                0.93174,                0.65195,                0.95352,              0.0058816,              0.0058816,              0.0058816
                    211,                 1.0144,                0.92647,                  1.117,                 1.2268,                 1.2159,                 1.1293,                0.89922,                0.81356,                 0.9011,                0.72918,                 0.7726,                0.51864,                0.93255,                 0.9317,                0.65157,                0.95326,              0.0058618,              0.0058618,              0.0058618
                    212,                 1.0028,                0.92763,                 1.1131,                 1.2113,                 1.2055,                 1.1234,                0.89098,                0.81978,                0.90161,                0.72927,                0.77214,                0.51771,                0.93224,                0.93138,                0.64936,                 0.9526,               0.005842,               0.005842,               0.005842
                    213,                  1.006,                0.91925,                 1.1113,                 1.2213,                 1.2048,                 1.1204,                0.89131,                0.81996,                0.90202,                0.72987,                0.77148,                0.51733,                0.93198,                 0.9303,                0.64807,                0.95231,              0.0058222,              0.0058222,              0.0058222
                    214,                 1.0094,                0.92934,                 1.1141,                  1.217,                  1.214,                 1.1267,                0.89367,                0.81876,                0.90267,                0.73059,                0.77096,                0.51677,                0.93173,                0.92987,                0.64696,                0.95196,              0.0058024,              0.0058024,              0.0058024
                    215,                 1.0142,                0.93743,                 1.1192,                 1.2206,                 1.2361,                 1.1254,                0.89362,                0.81996,                0.90319,                0.73115,                0.77026,                0.51605,                0.93139,                0.92961,                0.64375,                0.95214,              0.0057826,              0.0057826,              0.0057826
