                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                      0,                  312.8,                      0,                      0,                 312.98,                      0,                      0,                      0,                      0,                      0,                      0,                 619.58,                      0,                      0,                 620.04,                      0,              7.923e-05,              7.923e-05,              7.923e-05
                      2,                      0,                 297.47,                      0,                      0,                 299.61,                      0,                      0,                      0,                      0,                      0,                      0,                 616.16,                      0,                      0,                  614.9,                      0,             0.00016231,             0.00016231,             0.00016231
